time,work_title,kudos,hits,bookmarks,comments,chapters,words
2025-11-04 19:03:35.841527,Annihilation: Hamato,165,1383,12,44,1,3354
2025-11-04 19:03:35.841527,Puppet Tightly Strung,904,19080,153,640,17,60028
2025-11-04 19:03:35.841527,blood of the covenant,187,1538,35,41,1,3106
2025-11-04 19:03:35.841527,"Lone Rat, No Cubs",63,543,8,6,1,645
2025-11-04 19:03:35.841527,Aegis,267,2372,25,23,1,1783
2025-11-04 19:03:35.841527,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-04 19:03:35.841527,Reunited,214,1634,7,15,1,3512
2025-11-04 19:03:35.841527,Wedding,204,1749,13,7,2,4149
2025-11-05 00:41:45.654481,The Brothers Hamato,74,1075,16,101,7,32011
2025-11-05 00:41:45.654481,For the Family,40,378,9,22,1,4417
2025-11-05 00:41:45.654481,Noose Loosely Wound,432,10711,45,580,18,73440
2025-11-05 00:41:45.654481,Blame (Lies),41,508,8,14,1,2486
2025-11-05 00:41:45.654481,I am my father's daughter,51,475,6,5,1,3810
2025-11-05 00:41:45.654481,immutable,102,737,14,10,1,2997
2025-11-05 00:41:45.654481,father/daughter,74,848,13,27,1,2447
2025-11-05 00:41:45.654481,brother (noun),71,744,10,25,1,2206
2025-11-05 00:41:45.654481,Annihilation: Hamato,165,1383,12,44,1,3354
2025-11-05 00:41:45.654481,Puppet Tightly Strung,904,19082,153,640,17,60028
2025-11-05 00:41:45.654481,blood of the covenant,187,1538,35,41,1,3106
2025-11-05 00:41:45.654481,"Lone Rat, No Cubs",63,543,8,6,1,645
2025-11-05 00:41:45.654481,Aegis,267,2372,25,23,1,1783
2025-11-05 00:41:45.654481,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-05 00:41:45.654481,Reunited,214,1634,7,15,1,3512
2025-11-05 00:41:45.654481,Wedding,204,1749,13,7,2,4149
2025-11-05 16:35:12.891047,The Brothers Hamato,74,1078,16,101,7,32011
2025-11-05 16:35:12.891047,For the Family,40,378,9,22,1,4417
2025-11-05 16:35:12.891047,Noose Loosely Wound,432,10713,45,580,18,73440
2025-11-05 16:35:12.891047,Blame (Lies),41,509,8,14,1,2486
2025-11-05 16:35:12.891047,I am my father's daughter,51,475,6,5,1,3810
2025-11-05 16:35:12.891047,immutable,102,737,14,10,1,2997
2025-11-05 16:35:12.891047,father/daughter,74,848,13,27,1,2447
2025-11-05 16:35:12.891047,brother (noun),71,745,10,25,1,2206
2025-11-05 16:35:12.891047,Annihilation: Hamato,165,1384,12,44,1,3354
2025-11-05 16:35:12.891047,Puppet Tightly Strung,905,19092,153,640,17,60028
2025-11-05 16:35:12.891047,blood of the covenant,187,1539,35,41,1,3106
2025-11-05 16:35:12.891047,"Lone Rat, No Cubs",63,543,8,6,1,645
2025-11-05 16:35:12.891047,Aegis,267,2373,25,23,1,1783
2025-11-05 16:35:12.891047,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-05 16:35:12.891047,Reunited,214,1634,7,15,1,3512
2025-11-05 16:35:12.891047,Wedding,204,1749,13,7,2,4149
2025-11-05 18:00:10.129305,The Brothers Hamato,74,1079,16,101,7,32011
2025-11-05 18:00:10.129305,For the Family,40,378,9,22,1,4417
2025-11-05 18:00:10.129305,Noose Loosely Wound,432,10713,45,580,18,73440
2025-11-05 18:00:10.129305,Blame (Lies),41,509,8,14,1,2486
2025-11-05 18:00:10.129305,I am my father's daughter,51,475,6,5,1,3810
2025-11-05 18:00:10.129305,immutable,102,737,14,10,1,2997
2025-11-05 18:00:10.129305,father/daughter,74,848,13,27,1,2447
2025-11-05 18:00:10.129305,brother (noun),71,745,10,25,1,2206
2025-11-05 18:00:10.129305,Annihilation: Hamato,165,1384,12,44,1,3354
2025-11-05 18:00:10.129305,Puppet Tightly Strung,905,19092,153,640,17,60028
2025-11-05 18:00:10.129305,blood of the covenant,187,1539,35,41,1,3106
2025-11-05 18:00:10.129305,"Lone Rat, No Cubs",63,543,8,6,1,645
2025-11-05 18:00:10.129305,Aegis,267,2373,25,23,1,1783
2025-11-05 18:00:10.129305,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-05 18:00:10.129305,Reunited,214,1634,7,15,1,3512
2025-11-05 18:00:10.129305,Wedding,204,1749,13,7,2,4149
2025-11-06 00:00:10.430665,The Brothers Hamato,74,1082,16,101,8,37583
2025-11-06 00:00:10.430665,For the Family,40,378,9,22,1,4417
2025-11-06 00:00:10.430665,Noose Loosely Wound,432,10716,45,580,18,73440
2025-11-06 00:00:10.430665,Blame (Lies),41,509,8,14,1,2486
2025-11-06 00:00:10.430665,I am my father's daughter,51,475,6,5,1,3810
2025-11-06 00:00:10.430665,immutable,102,737,14,10,1,2997
2025-11-06 00:00:10.430665,father/daughter,74,848,13,27,1,2447
2025-11-06 00:00:10.430665,brother (noun),71,745,10,25,1,2206
2025-11-06 00:00:10.430665,Annihilation: Hamato,165,1384,12,44,1,3354
2025-11-06 00:00:10.430665,Puppet Tightly Strung,906,19095,153,640,17,60028
2025-11-06 00:00:10.430665,blood of the covenant,187,1539,35,41,1,3106
2025-11-06 00:00:10.430665,"Lone Rat, No Cubs",63,543,8,6,1,645
2025-11-06 00:00:10.430665,Aegis,267,2373,25,23,1,1783
2025-11-06 00:00:10.430665,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-06 00:00:10.430665,Reunited,214,1634,7,15,1,3512
2025-11-06 00:00:10.430665,Wedding,204,1749,13,7,2,4149
2025-11-06 11:09:14.358124,The Brothers Hamato,74,1109,16,103,8,37583
2025-11-06 11:09:14.358124,For the Family,40,379,9,22,1,4417
2025-11-06 11:09:14.358124,Noose Loosely Wound,432,10716,45,580,18,73440
2025-11-06 11:09:14.358124,Blame (Lies),41,509,8,14,1,2486
2025-11-06 11:09:14.358124,I am my father's daughter,51,475,6,5,1,3810
2025-11-06 11:09:14.358124,immutable,102,737,14,10,1,2997
2025-11-06 11:09:14.358124,father/daughter,74,848,13,27,1,2447
2025-11-06 11:09:14.358124,brother (noun),71,745,10,25,1,2206
2025-11-06 11:09:14.358124,Annihilation: Hamato,165,1386,12,44,1,3354
2025-11-06 11:09:14.358124,Puppet Tightly Strung,906,19100,153,640,17,60028
2025-11-06 11:09:14.358124,blood of the covenant,187,1539,35,41,1,3106
2025-11-06 11:09:14.358124,"Lone Rat, No Cubs",63,543,8,6,1,645
2025-11-06 11:09:14.358124,Aegis,268,2374,25,23,1,1783
2025-11-06 11:09:14.358124,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-06 11:09:14.358124,Reunited,214,1634,7,15,1,3512
2025-11-06 11:09:14.358124,Wedding,204,1749,13,7,2,4149
2025-11-06 12:00:05.477494,The Brothers Hamato,74,1110,16,103,8,37583
2025-11-06 12:00:05.477494,For the Family,40,379,9,22,1,4417
2025-11-06 12:00:05.477494,Noose Loosely Wound,432,10716,45,580,18,73440
2025-11-06 12:00:05.477494,Blame (Lies),41,509,8,14,1,2486
2025-11-06 12:00:05.477494,I am my father's daughter,51,475,6,5,1,3810
2025-11-06 12:00:05.477494,immutable,102,737,14,10,1,2997
2025-11-06 12:00:05.477494,father/daughter,74,848,13,27,1,2447
2025-11-06 12:00:05.477494,brother (noun),71,745,10,25,1,2206
2025-11-06 12:00:05.477494,Annihilation: Hamato,165,1386,12,44,1,3354
2025-11-06 12:00:05.477494,Puppet Tightly Strung,906,19100,153,640,17,60028
2025-11-06 12:00:05.477494,blood of the covenant,187,1539,35,41,1,3106
2025-11-06 12:00:05.477494,"Lone Rat, No Cubs",63,543,8,6,1,645
2025-11-06 12:00:05.477494,Aegis,268,2374,25,23,1,1783
2025-11-06 12:00:05.477494,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-06 12:00:05.477494,Reunited,214,1634,7,15,1,3512
2025-11-06 12:00:05.477494,Wedding,204,1749,13,7,2,4149
2025-11-06 12:09:44.519410,The Brothers Hamato,74,1110,16,103,8,37583
2025-11-06 12:09:44.519410,For the Family,40,379,9,22,1,4417
2025-11-06 12:09:44.519410,Noose Loosely Wound,432,10716,45,580,18,73440
2025-11-06 12:09:44.519410,Blame (Lies),41,509,8,14,1,2486
2025-11-06 12:09:44.519410,I am my father's daughter,51,475,6,5,1,3810
2025-11-06 12:09:44.519410,immutable,102,737,14,10,1,2997
2025-11-06 12:09:44.519410,father/daughter,74,848,13,27,1,2447
2025-11-06 12:09:44.519410,brother (noun),71,745,10,25,1,2206
2025-11-06 12:09:44.519410,Annihilation: Hamato,165,1386,12,44,1,3354
2025-11-06 12:09:44.519410,Puppet Tightly Strung,906,19100,153,640,17,60028
2025-11-06 12:09:44.519410,blood of the covenant,187,1539,35,41,1,3106
2025-11-06 12:09:44.519410,"Lone Rat, No Cubs",63,543,8,6,1,645
2025-11-06 12:09:44.519410,Aegis,268,2374,25,23,1,1783
2025-11-06 12:09:44.519410,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-06 12:09:44.519410,Reunited,214,1634,7,15,1,3512
2025-11-06 12:09:44.519410,Wedding,204,1749,13,7,2,4149
2025-11-06 18:00:11.788948,The Brothers Hamato,74,1121,16,104,8,37583
2025-11-06 18:00:11.788948,For the Family,40,380,9,22,1,4417
2025-11-06 18:00:11.788948,Noose Loosely Wound,432,10716,45,580,18,73440
2025-11-06 18:00:11.788948,Blame (Lies),41,510,8,14,1,2486
2025-11-06 18:00:11.788948,I am my father's daughter,51,475,6,5,1,3810
2025-11-06 18:00:11.788948,immutable,102,737,14,10,1,2997
2025-11-06 18:00:11.788948,father/daughter,74,848,13,27,1,2447
2025-11-06 18:00:11.788948,brother (noun),71,746,10,25,1,2206
2025-11-06 18:00:11.788948,Annihilation: Hamato,165,1386,12,44,1,3354
2025-11-06 18:00:11.788948,Puppet Tightly Strung,906,19102,153,640,17,60028
2025-11-06 18:00:11.788948,blood of the covenant,187,1540,35,41,1,3106
2025-11-06 18:00:11.788948,"Lone Rat, No Cubs",63,543,8,6,1,645
2025-11-06 18:00:11.788948,Aegis,268,2374,25,23,1,1783
2025-11-06 18:00:11.788948,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-06 18:00:11.788948,Reunited,214,1634,7,15,1,3512
2025-11-06 18:00:11.788948,Wedding,204,1749,13,7,2,4149
2025-11-07 00:00:13.964718,Nee-san,2,15,1,0,1,2667
2025-11-07 00:00:13.964718,The Brothers Hamato,74,1136,16,108,8,37583
2025-11-07 00:00:13.964718,For the Family,41,383,9,22,1,4417
2025-11-07 00:00:13.964718,Noose Loosely Wound,432,10716,45,580,18,73440
2025-11-07 00:00:13.964718,Blame (Lies),41,510,8,14,1,2486
2025-11-07 00:00:13.964718,I am my father's daughter,51,475,6,5,1,3810
2025-11-07 00:00:13.964718,immutable,102,737,14,10,1,2997
2025-11-07 00:00:13.964718,father/daughter,74,848,13,27,1,2447
2025-11-07 00:00:13.964718,brother (noun),71,746,10,25,1,2206
2025-11-07 00:00:13.964718,Annihilation: Hamato,165,1388,12,44,1,3354
2025-11-07 00:00:13.964718,Puppet Tightly Strung,906,19109,153,640,17,60028
2025-11-07 00:00:13.964718,blood of the covenant,187,1540,35,41,1,3106
2025-11-07 00:00:13.964718,"Lone Rat, No Cubs",63,543,8,6,1,645
2025-11-07 00:00:13.964718,Aegis,268,2374,25,23,1,1783
2025-11-07 00:00:13.964718,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-07 00:00:13.964718,Reunited,214,1634,7,15,1,3512
2025-11-07 00:00:13.964718,Wedding,204,1749,13,7,2,4149
2025-11-07 11:01:52.323061,Nee-san,3,29,1,0,1,2667
2025-11-07 11:01:52.323061,The Brothers Hamato,74,1148,16,108,8,37583
2025-11-07 11:01:52.323061,For the Family,41,383,9,22,1,4417
2025-11-07 11:01:52.323061,Noose Loosely Wound,432,10716,45,580,18,73440
2025-11-07 11:01:52.323061,Blame (Lies),41,510,8,14,1,2486
2025-11-07 11:01:52.323061,I am my father's daughter,51,475,6,5,1,3810
2025-11-07 11:01:52.323061,immutable,102,737,14,10,1,2997
2025-11-07 11:01:52.323061,father/daughter,74,848,13,27,1,2447
2025-11-07 11:01:52.323061,brother (noun),71,746,10,25,1,2206
2025-11-07 11:01:52.323061,Annihilation: Hamato,165,1388,12,44,1,3354
2025-11-07 11:01:52.323061,Puppet Tightly Strung,906,19113,153,640,17,60028
2025-11-07 11:01:52.323061,blood of the covenant,187,1540,35,41,1,3106
2025-11-07 11:01:52.323061,"Lone Rat, No Cubs",63,543,8,6,1,645
2025-11-07 11:01:52.323061,Aegis,268,2377,25,23,1,1783
2025-11-07 11:01:52.323061,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-07 11:01:52.323061,Reunited,214,1634,7,15,1,3512
2025-11-07 11:01:52.323061,Wedding,204,1749,13,7,2,4149
2025-11-07 18:42:57.191166,Nee-san,4,33,1,0,1,2667
2025-11-07 18:42:57.191166,The Brothers Hamato,74,1153,16,108,8,37583
2025-11-07 18:42:57.191166,For the Family,41,385,9,22,1,4417
2025-11-07 18:42:57.191166,Noose Loosely Wound,432,10720,45,580,18,73440
2025-11-07 18:42:57.191166,Blame (Lies),41,510,8,14,1,2486
2025-11-07 18:42:57.191166,I am my father's daughter,51,475,6,5,1,3810
2025-11-07 18:42:57.191166,immutable,102,737,14,10,1,2997
2025-11-07 18:42:57.191166,father/daughter,74,848,13,27,1,2447
2025-11-07 18:42:57.191166,brother (noun),71,746,10,25,1,2206
2025-11-07 18:42:57.191166,Annihilation: Hamato,165,1388,12,44,1,3354
2025-11-07 18:42:57.191166,Puppet Tightly Strung,906,19115,153,640,17,60028
2025-11-07 18:42:57.191166,blood of the covenant,187,1541,35,41,1,3106
2025-11-07 18:42:57.191166,"Lone Rat, No Cubs",63,544,8,6,1,645
2025-11-07 18:42:57.191166,Aegis,268,2378,25,23,1,1783
2025-11-07 18:42:57.191166,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-07 18:42:57.191166,Reunited,214,1634,7,15,1,3512
2025-11-07 18:42:57.191166,Wedding,204,1749,13,7,2,4149
2025-11-08 00:00:25.324846,Nee-san,4,37,1,1,1,2667
2025-11-08 00:00:25.324846,The Brothers Hamato,74,1159,16,108,8,37583
2025-11-08 00:00:25.324846,For the Family,41,389,9,22,1,4417
2025-11-08 00:00:25.324846,Noose Loosely Wound,432,10722,45,580,18,73440
2025-11-08 00:00:25.324846,Blame (Lies),41,510,8,14,1,2486
2025-11-08 00:00:25.324846,I am my father's daughter,51,475,6,5,1,3810
2025-11-08 00:00:25.324846,immutable,102,737,14,10,1,2997
2025-11-08 00:00:25.324846,father/daughter,74,848,13,27,1,2447
2025-11-08 00:00:25.324846,brother (noun),71,747,10,25,1,2206
2025-11-08 00:00:25.324846,Annihilation: Hamato,165,1389,12,44,1,3354
2025-11-08 00:00:25.324846,Puppet Tightly Strung,906,19115,153,640,17,60028
2025-11-08 00:00:25.324846,blood of the covenant,187,1543,35,41,1,3106
2025-11-08 00:00:25.324846,"Lone Rat, No Cubs",63,544,8,6,1,645
2025-11-08 00:00:25.324846,Aegis,268,2380,25,23,1,1783
2025-11-08 00:00:25.324846,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-08 00:00:25.324846,Reunited,214,1634,7,15,1,3512
2025-11-08 00:00:25.324846,Wedding,204,1749,13,7,2,4149
2025-11-08 13:07:08.894338,Nee-san,4,41,1,1,1,2667
2025-11-08 13:07:08.894338,The Brothers Hamato,74,1171,16,108,8,37583
2025-11-08 13:07:08.894338,For the Family,41,390,9,22,1,4417
2025-11-08 13:07:08.894338,Noose Loosely Wound,432,10723,45,580,18,73440
2025-11-08 13:07:08.894338,Blame (Lies),41,510,8,14,1,2486
2025-11-08 13:07:08.894338,I am my father's daughter,51,475,6,5,1,3810
2025-11-08 13:07:08.894338,immutable,102,738,14,10,1,2997
2025-11-08 13:07:08.894338,father/daughter,74,849,13,27,1,2447
2025-11-08 13:07:08.894338,brother (noun),71,747,10,25,1,2206
2025-11-08 13:07:08.894338,Annihilation: Hamato,166,1390,12,44,1,3354
2025-11-08 13:07:08.894338,Puppet Tightly Strung,908,19120,154,640,17,60028
2025-11-08 13:07:08.894338,blood of the covenant,187,1545,35,41,1,3106
2025-11-08 13:07:08.894338,"Lone Rat, No Cubs",63,544,8,6,1,645
2025-11-08 13:07:08.894338,Aegis,268,2380,25,23,1,1783
2025-11-08 13:07:08.894338,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-08 13:07:08.894338,Reunited,214,1634,7,15,1,3512
2025-11-08 13:07:08.894338,Wedding,204,1749,13,7,2,4149
2025-11-08 18:00:11.990694,Nee-san,4,41,1,2,1,2667
2025-11-08 18:00:11.990694,The Brothers Hamato,74,1175,16,108,8,37583
2025-11-08 18:00:11.990694,For the Family,41,390,9,22,1,4417
2025-11-08 18:00:11.990694,Noose Loosely Wound,432,10725,45,580,18,73440
2025-11-08 18:00:11.990694,Blame (Lies),41,510,8,14,1,2486
2025-11-08 18:00:11.990694,I am my father's daughter,51,475,6,5,1,3810
2025-11-08 18:00:11.990694,immutable,102,738,14,10,1,2997
2025-11-08 18:00:11.990694,father/daughter,74,849,13,27,1,2447
2025-11-08 18:00:11.990694,brother (noun),71,748,10,25,1,2206
2025-11-08 18:00:11.990694,Annihilation: Hamato,166,1391,12,44,1,3354
2025-11-08 18:00:11.990694,Puppet Tightly Strung,908,19123,154,640,17,60028
2025-11-08 18:00:11.990694,blood of the covenant,187,1545,35,41,1,3106
2025-11-08 18:00:11.990694,"Lone Rat, No Cubs",63,544,8,6,1,645
2025-11-08 18:00:11.990694,Aegis,268,2380,25,23,1,1783
2025-11-08 18:00:11.990694,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-08 18:00:11.990694,Reunited,214,1634,7,15,1,3512
2025-11-08 18:00:11.990694,Wedding,204,1749,13,7,2,4149
2025-11-09 00:00:33.970343,Nee-san,4,42,1,2,1,2667
2025-11-09 00:00:33.970343,The Brothers Hamato,74,1180,16,108,8,37583
2025-11-09 00:00:33.970343,For the Family,41,390,9,22,1,4417
2025-11-09 00:00:33.970343,Noose Loosely Wound,432,10725,45,580,18,73440
2025-11-09 00:00:33.970343,Blame (Lies),41,510,8,14,1,2486
2025-11-09 00:00:33.970343,I am my father's daughter,51,475,6,5,1,3810
2025-11-09 00:00:33.970343,immutable,102,739,14,10,1,2997
2025-11-09 00:00:33.970343,father/daughter,74,849,13,27,1,2447
2025-11-09 00:00:33.970343,brother (noun),71,748,10,25,1,2206
2025-11-09 00:00:33.970343,Annihilation: Hamato,166,1391,12,44,1,3354
2025-11-09 00:00:33.970343,Puppet Tightly Strung,908,19127,154,640,17,60028
2025-11-09 00:00:33.970343,blood of the covenant,187,1545,35,41,1,3106
2025-11-09 00:00:33.970343,"Lone Rat, No Cubs",63,544,8,6,1,645
2025-11-09 00:00:33.970343,Aegis,268,2380,25,23,1,1783
2025-11-09 00:00:33.970343,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-09 00:00:33.970343,Reunited,214,1634,7,15,1,3512
2025-11-09 00:00:33.970343,Wedding,204,1749,13,7,2,4149
2025-11-09 13:10:54.637233,Nee-san,4,46,1,2,1,2667
2025-11-09 13:10:54.637233,The Brothers Hamato,74,1186,16,108,8,37583
2025-11-09 13:10:54.637233,For the Family,41,390,9,22,1,4417
2025-11-09 13:10:54.637233,Noose Loosely Wound,432,10726,45,580,18,73440
2025-11-09 13:10:54.637233,Blame (Lies),41,510,8,14,1,2486
2025-11-09 13:10:54.637233,I am my father's daughter,51,475,6,5,1,3810
2025-11-09 13:10:54.637233,immutable,102,739,14,10,1,2997
2025-11-09 13:10:54.637233,father/daughter,74,850,13,27,1,2447
2025-11-09 13:10:54.637233,brother (noun),71,748,10,25,1,2206
2025-11-09 13:10:54.637233,Annihilation: Hamato,166,1391,12,44,1,3354
2025-11-09 13:10:54.637233,Puppet Tightly Strung,908,19133,154,640,17,60028
2025-11-09 13:10:54.637233,blood of the covenant,187,1545,35,41,1,3106
2025-11-09 13:10:54.637233,"Lone Rat, No Cubs",63,544,8,6,1,645
2025-11-09 13:10:54.637233,Aegis,268,2381,25,23,1,1783
2025-11-09 13:10:54.637233,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-09 13:10:54.637233,Reunited,214,1634,7,15,1,3512
2025-11-09 13:10:54.637233,Wedding,204,1749,13,7,2,4149
2025-11-09 18:00:05.897075,Nee-san,4,47,1,2,1,2667
2025-11-09 18:00:05.897075,The Brothers Hamato,74,1190,16,108,8,37583
2025-11-09 18:00:05.897075,For the Family,41,390,9,22,1,4417
2025-11-09 18:00:05.897075,Noose Loosely Wound,432,10728,45,580,18,73440
2025-11-09 18:00:05.897075,Blame (Lies),41,510,8,14,1,2486
2025-11-09 18:00:05.897075,I am my father's daughter,51,475,6,5,1,3810
2025-11-09 18:00:05.897075,immutable,102,741,14,10,1,2997
2025-11-09 18:00:05.897075,father/daughter,74,850,13,27,1,2447
2025-11-09 18:00:05.897075,brother (noun),71,748,10,25,1,2206
2025-11-09 18:00:05.897075,Annihilation: Hamato,166,1391,12,44,1,3354
2025-11-09 18:00:05.897075,Puppet Tightly Strung,908,19136,154,640,17,60028
2025-11-09 18:00:05.897075,blood of the covenant,187,1545,35,41,1,3106
2025-11-09 18:00:05.897075,"Lone Rat, No Cubs",63,544,8,6,1,645
2025-11-09 18:00:05.897075,Aegis,268,2382,26,23,1,1783
2025-11-09 18:00:05.897075,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-09 18:00:05.897075,Reunited,214,1634,7,15,1,3512
2025-11-09 18:00:05.897075,Wedding,204,1749,13,7,2,4149
2025-11-10 01:53:17.375544,Nee-san,4,48,1,2,1,2667
2025-11-10 01:53:17.375544,The Brothers Hamato,74,1193,16,110,8,37583
2025-11-10 01:53:17.375544,For the Family,41,390,9,22,1,4417
2025-11-10 01:53:17.375544,Noose Loosely Wound,432,10728,45,580,18,73440
2025-11-10 01:53:17.375544,Blame (Lies),41,510,8,14,1,2486
2025-11-10 01:53:17.375544,I am my father's daughter,51,476,6,5,1,3810
2025-11-10 01:53:17.375544,immutable,102,742,14,10,1,2997
2025-11-10 01:53:17.375544,father/daughter,74,852,13,27,1,2447
2025-11-10 01:53:17.375544,brother (noun),71,748,10,25,1,2206
2025-11-10 01:53:17.375544,Annihilation: Hamato,166,1391,12,44,1,3354
2025-11-10 01:53:17.375544,Puppet Tightly Strung,908,19138,154,640,17,60028
2025-11-10 01:53:17.375544,blood of the covenant,187,1545,35,41,1,3106
2025-11-10 01:53:17.375544,"Lone Rat, No Cubs",63,544,8,6,1,645
2025-11-10 01:53:17.375544,Aegis,268,2382,26,23,1,1783
2025-11-10 01:53:17.375544,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-10 01:53:17.375544,Reunited,214,1634,7,15,1,3512
2025-11-10 01:53:17.375544,Wedding,204,1749,13,7,2,4149
2025-11-10 11:54:07.598127,Nee-san,4,49,1,2,1,2667
2025-11-10 11:54:07.598127,The Brothers Hamato,75,1196,16,110,8,37583
2025-11-10 11:54:07.598127,For the Family,41,391,9,22,1,4417
2025-11-10 11:54:07.598127,Noose Loosely Wound,432,10730,45,580,18,73440
2025-11-10 11:54:07.598127,Blame (Lies),41,510,8,14,1,2486
2025-11-10 11:54:07.598127,I am my father's daughter,51,476,6,5,1,3810
2025-11-10 11:54:07.598127,immutable,102,742,14,10,1,2997
2025-11-10 11:54:07.598127,father/daughter,74,854,13,27,1,2447
2025-11-10 11:54:07.598127,brother (noun),71,748,10,25,1,2206
2025-11-10 11:54:07.598127,Annihilation: Hamato,166,1391,12,44,1,3354
2025-11-10 11:54:07.598127,Puppet Tightly Strung,908,19141,154,640,17,60028
2025-11-10 11:54:07.598127,blood of the covenant,187,1545,35,41,1,3106
2025-11-10 11:54:07.598127,"Lone Rat, No Cubs",63,544,8,6,1,645
2025-11-10 11:54:07.598127,Aegis,268,2382,26,23,1,1783
2025-11-10 11:54:07.598127,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-10 11:54:07.598127,Reunited,214,1634,7,15,1,3512
2025-11-10 11:54:07.598127,Wedding,204,1749,13,7,2,4149
2025-11-10 18:31:38.373290,Nee-san,4,50,1,2,1,2667
2025-11-10 18:31:38.373290,The Brothers Hamato,75,1199,16,110,8,37583
2025-11-10 18:31:38.373290,For the Family,41,391,9,22,1,4417
2025-11-10 18:31:38.373290,Noose Loosely Wound,432,10730,45,580,18,73440
2025-11-10 18:31:38.373290,Blame (Lies),41,510,8,14,1,2486
2025-11-10 18:31:38.373290,I am my father's daughter,51,476,6,5,1,3810
2025-11-10 18:31:38.373290,immutable,102,742,14,10,1,2997
2025-11-10 18:31:38.373290,father/daughter,74,854,13,27,1,2447
2025-11-10 18:31:38.373290,brother (noun),71,748,10,25,1,2206
2025-11-10 18:31:38.373290,Annihilation: Hamato,166,1391,12,44,1,3354
2025-11-10 18:31:38.373290,Puppet Tightly Strung,908,19142,154,640,17,60028
2025-11-10 18:31:38.373290,blood of the covenant,187,1545,35,41,1,3106
2025-11-10 18:31:38.373290,"Lone Rat, No Cubs",63,544,8,6,1,645
2025-11-10 18:31:38.373290,Aegis,268,2382,26,23,1,1783
2025-11-10 18:31:38.373290,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-10 18:31:38.373290,Reunited,214,1634,7,15,1,3512
2025-11-10 18:31:38.373290,Wedding,204,1749,13,7,2,4149
2025-11-11 01:55:10.233066,Nee-san,4,51,1,2,1,2667
2025-11-11 01:55:10.233066,The Brothers Hamato,75,1201,16,110,8,37583
2025-11-11 01:55:10.233066,For the Family,41,391,9,22,1,4417
2025-11-11 01:55:10.233066,Noose Loosely Wound,432,10732,45,580,18,73440
2025-11-11 01:55:10.233066,Blame (Lies),41,510,8,14,1,2486
2025-11-11 01:55:10.233066,I am my father's daughter,51,478,6,5,1,3810
2025-11-11 01:55:10.233066,immutable,102,742,14,10,1,2997
2025-11-11 01:55:10.233066,father/daughter,74,855,13,27,1,2447
2025-11-11 01:55:10.233066,brother (noun),71,748,10,25,1,2206
2025-11-11 01:55:10.233066,Annihilation: Hamato,166,1391,12,44,1,3354
2025-11-11 01:55:10.233066,Puppet Tightly Strung,908,19143,154,640,17,60028
2025-11-11 01:55:10.233066,blood of the covenant,187,1546,35,41,1,3106
2025-11-11 01:55:10.233066,"Lone Rat, No Cubs",63,545,8,6,1,645
2025-11-11 01:55:10.233066,Aegis,268,2382,26,23,1,1783
2025-11-11 01:55:10.233066,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-11 01:55:10.233066,Reunited,214,1634,7,15,1,3512
2025-11-11 01:55:10.233066,Wedding,204,1749,13,7,2,4149
2025-11-11 11:38:54.006227,Nee-san,5,52,1,2,1,2667
2025-11-11 11:38:54.006227,The Brothers Hamato,75,1204,16,110,8,37583
2025-11-11 11:38:54.006227,For the Family,41,391,9,22,1,4417
2025-11-11 11:38:54.006227,Noose Loosely Wound,432,10732,45,580,18,73440
2025-11-11 11:38:54.006227,Blame (Lies),41,510,8,14,1,2486
2025-11-11 11:38:54.006227,I am my father's daughter,51,478,6,5,1,3810
2025-11-11 11:38:54.006227,immutable,102,742,14,10,1,2997
2025-11-11 11:38:54.006227,father/daughter,74,856,13,27,1,2447
2025-11-11 11:38:54.006227,brother (noun),71,748,10,25,1,2206
2025-11-11 11:38:54.006227,Annihilation: Hamato,166,1391,12,44,1,3354
2025-11-11 11:38:54.006227,Puppet Tightly Strung,908,19145,154,640,17,60028
2025-11-11 11:38:54.006227,blood of the covenant,187,1546,35,41,1,3106
2025-11-11 11:38:54.006227,"Lone Rat, No Cubs",63,545,8,6,1,645
